EXCHANGE_ACCOUNT_ID,SENT_INDIRECT_EXPOSURE,SENT_DIRECT_EXPOSURE,RECEIVED_INDIRECT_EXPOSURE,RECEIVED_DIRECT_EXPOSURE,cluster_category,cluster_name
16425,1653.86,0,0,0,category_1,service_163
21547,26.1,0,0,0,category_1,service_83
10153,0,0,0,0,category_7,service_137
21547,28.98,0,0,0,category_1,service_128
15587,1983.51,0,113.07,0,category_1,service_5
18267,839.84,0,0,0,category_2,service_3
7149,10.59,0,0,0,category_8,service_35
10153,0,0,0,0,category_7,service_31
18829,0,0,563.03,0,category_1,service_66
14995,0,0,0,0,category_5,service_210
15587,75.83,0,0,0,category_1,service_369
15587,75.84,0,770.94,0,category_1,service_9
21547,184.46,0,0,0,category_1,service_2
18829,0,0,0,0,category_1,service_46
9881,1439.57,0,0,0,category_4,service_41
8351,0,0,10672.42,10672.42,category_1,service_1
10153,0,0,0,0,category_1,service_274
21547,6531.71,0,0,0,category_6,service_225
18829,0,0,0,0,category_2,service_8
10153,0,0,0,0,category_4,service_86
10153,0,0,0,0,category_1,service_33
14995,0,0,0,0,category_1,service_1
15587,0,0,36.23,0,category_4,service_84
10153,0,0,0,0,category_4,service_173
15399,0,0,0,0,category_1,service_345
14995,0,0,0,0,category_6,service_18
7149,5763.84,3071.96,0,0,category_4,service_192
10153,0,0,0,0,category_1,service_472
15587,0,0,18.36,0,category_1,service_482
7149,2182.37,0,37.06,0,category_6,service_20
15587,8.67,0,118.02,0,category_6,service_225
8351,35360.99,0,0,0,category_1,service_53
21547,324.11,0,0,0,category_1,service_218
15587,37.7,0,0,0,category_1,service_394
14689,0,0,1981.43,0,category_5,service_17
15587,2039.64,0,8752.28,0,category_1,service_90
15399,0,0,0,0,category_1,service_14
18845,0,0,2511.34,0,category_12,service_106
15399,0,0,0,0,category_1,service_38
15587,6795.63,0,5095.58,0,category_6,service_18
15399,0,0,0,0,category_1,service_269
7149,11.86,0,0,0,category_1,service_129
21547,88.45,0,0,0,category_1,service_10
15587,0,0,117.05,0,category_1,service_402
15399,0,0,0,0,category_1,service_27
10153,0,0,0,0,category_4,service_64
14995,0,0,0,0,category_5,service_133
16425,27.86,0,0,0,category_4,service_41
14689,0,0,398.93,0,category_5,service_309
15587,0,0,40.94,0,category_1,service_78
14689,0,0,1063.67,0,category_1,service_87
15587,381.12,0,1964.31,766.88,category_1,service_100
15587,0,0,47.49,0,category_1,service_265
15399,0,0,0,0,category_1,service_177
10153,0,0,67.51,0,category_1,service_28
16425,72343.78,0,0,0,category_1,service_2
7149,0,0,37.18,0,category_1,service_227
18829,0,0,0,0,category_12,service_300
10153,0,0,0,0,category_1,service_188
10153,0,0,0,0,category_11,service_70
21547,76.35,0,0,0,category_4,service_81
16425,11.03,0,0,0,category_4,service_373
16593,0,0,0,0,category_1,service_187
7149,0,0,24.6,0,category_1,service_177
9881,0,0,1177.66,0,category_1,service_138
7149,4847.97,0,19.66,0,category_1,service_46
13637,63059.83,1049.49,38708.12,0,category_4,service_81
16425,10.03,0,0,0,category_1,service_116
16425,30.16,0,0,0,category_2,service_346
14689,0,0,40.15,0,category_1,service_38
13529,5039.3,5039.3,0,0,category_1,service_181
16425,1555.86,0,0,0,category_1,service_93
18829,0,0,0,0,category_4,service_161
10153,0,0,0,0,category_1,service_34
15399,0,0,0,0,category_5,service_309
15587,0,0,30.26,0,category_1,service_299
15399,0,0,0,0,category_1,service_163
14689,0,0,14.23,0,category_8,service_115
10153,0,0,0,0,category_9,service_189
18267,1226.73,0,0,0,category_6,service_20
15587,110.43,0,0,0,category_1,service_122
15399,0,0,0,0,category_1,service_42
16593,0,0,0,0,category_1,service_28
5521,156050.72,156050.72,0,0,category_1,service_53
7149,11.08,0,0,0,category_8,service_82
10153,0,0,0,0,category_1,service_54
9881,0,0,3449.99,0,category_1,service_11
15399,0,0,0,0,category_8,service_261
14689,0,0,19084.15,0,category_5,service_135
7149,21.65,0,0,0,category_12,service_300
15399,0,0,0,0,category_8,service_168
7149,22.32,0,0,0,category_1,service_260
18267,127.89,0,0,0,category_1,service_71
14995,0,0,0,0,category_1,service_198
17693,32.11,0,0,0,category_8,service_35
7149,68.73,0,0,0,category_8,service_170
18829,0,0,0,0,category_5,service_17
15399,0,0,0,0,category_1,service_85
10597,0,0,0,0,category_7,service_80
18829,0,0,0,0,category_1,service_124
15399,0,0,0,0,category_6,service_148
16593,0,0,0,0,category_7,service_399
18829,0,0,10.87,0,category_1,service_28
15587,0,0,61.23,0,category_1,service_313
10153,0,0,173.52,0,category_1,service_91
14995,0,0,29.53,0,category_1,service_89
21385,0,0,474.87,0,category_1,service_252
21385,0,0,10.3,0,category_1,service_24
16425,765.47,0,0,0,category_1,service_9
21547,5098.01,0,0,0,category_1,service_34
15587,196.2,0,700.91,0,category_1,service_6
21547,1027877.24,754650.56,0,0,category_1,service_1
14995,0,0,0,0,category_6,service_148
18267,34.29,0,0,0,category_2,service_8
7149,17.63,0,4.67,0,category_1,service_9
8351,8966.38,0,0,0,category_1,service_201
18845,0,0,4465.12,4382.37,category_1,service_1
21385,3434.63,3434.63,58.51,58.51,category_1,service_15
14995,0,0,601.55,0,category_1,service_7
7149,9.5,0,0,0,category_8,service_48
7149,181.33,0,6938.75,0,category_1,service_66
16425,4050.14,0,0,0,category_1,service_28
16425,682.81,346.42,0,0,category_1,service_51
7149,26.69,0,0,0,category_4,service_160
16425,56.83,0,0,0,category_4,service_64
15399,0,0,0,0,category_1,service_63
14995,0,0,0,0,category_9,service_318
16593,0,0,0,0,category_1,service_163
10153,0,0,0,0,category_6,service_20
15587,281.7,0,1697.25,0,category_1,service_138
15587,4481.05,0,6841.58,0,category_1,service_28
14689,0,0,369.66,0,category_1,service_10
14995,0,0,0,0,category_9,service_140
14995,0,0,0,0,category_1,service_100
7149,8.14,0,0,0,category_1,service_351
18829,0,0,0,0,category_1,service_5
18829,0,0,0,0,category_1,service_73
15587,1685.91,0,231.85,0,category_1,service_66
15587,0,0,165.55,0,category_1,service_253
15399,0,0,0,0,category_5,service_19
15587,0,0,59.18,0,category_1,service_361
21547,6167.9,0,0,0,category_3,service_44
15399,0,0,774.06,0,category_2,service_155
10153,0,0,0,0,category_1,service_90
21385,9.65,0,0,0,category_5,service_133
14995,0,0,0,0,category_3,service_44
18267,17700.65,3896.21,0,0,category_1,service_66
15587,22.56,0,18.56,0,category_1,service_67
10153,0,0,0,0,category_1,service_5
15587,262.65,0,244.47,0,category_1,service_219
16593,0,0,0,0,category_5,service_52
15399,0,0,0,0,category_4,service_16
16593,0,0,0,0,category_4,service_86
15399,0,0,0,0,category_1,service_195
7149,5856.6,5754.44,1157.11,0,category_1,service_2
15399,0,0,0,0,category_1,service_15
15587,1127.25,0,1570.59,0,category_12,service_106
15587,3.85,0,13.2,0,category_3,service_77
14689,0,0,15880.7,0,category_1,service_2
15587,48.3,0,0,0,category_8,service_35
15399,0,0,0,0,category_4,service_60
15587,3.83,0,0,0,category_1,service_426
14995,656.98,0,789.81,0,category_1,service_53
15399,0,0,0,0,category_1,service_5
15399,0,0,0,0,category_1,service_188
15587,0,0,33.68,0,category_4,service_409
14995,0,0,0,0,category_2,service_8
7149,175317.45,0,89384.75,71935.63,category_1,service_11
10153,0,0,0,0,category_5,service_270
7149,17.67,0,0,0,category_1,service_138
15587,0,0,59.16,0,category_1,service_289
15587,14297.01,0,106.63,0,category_1,service_10
10153,0,0,0,0,category_1,service_202
15399,0,0,0,0,category_1,service_4
14995,0,0,0,0,category_1,service_51
15587,0,0,9,0,category_8,service_126
10153,0,0,21.98,0,category_1,service_1
21547,23032.06,0,0,0,category_1,service_89
7149,4.28,0,0,0,category_1,service_218
15399,0,0,1503.92,0,category_1,service_7
7149,425.51,0,0,0,category_5,service_65
14995,0,0,0,0,category_1,service_260
14689,0,0,12519.06,4308.81,category_1,service_53
16593,-5.89,0,0,0,category_1,service_51
15399,0,0,0,0,category_1,service_93
18829,0,0,0,0,category_1,service_51
15587,19220.94,0,2731.09,0,category_2,service_3
15587,96.75,0,24.72,0,category_1,service_129
18845,0,0,170.36,0,category_1,service_53
10153,0,0,0,0,category_4,service_169
10153,0,0,0,0,category_5,service_223
18829,0,0,709.77,0,category_1,service_50
10153,0,0,0,0,category_2,service_8
15399,0,0,0,0,category_7,service_117
21547,345.5,0,0,0,category_2,service_130
7149,127.09,0,95.02,0,category_1,service_51
10153,0,0,0,0,category_1,service_402
16593,0,0,0,0,category_1,service_419
16425,477.44,0,0,0,category_1,service_556
15587,47.72,0,4545.06,0,category_6,service_148
10153,0,0,0,0,category_1,service_23
21547,1429.69,0,0,0,category_1,service_7
15399,0,0,0,0,category_4,service_173
15587,0,0,11.24,0,category_1,service_235
21385,12.48,0,36.41,0,category_2,service_8
15399,0,0,0,0,category_1,service_23
14995,0,0,0,0,category_1,service_29
21547,2677.56,0,0,0,category_4,service_41
10153,0,0,0,0,category_2,service_246
14995,0,0,0,0,category_5,service_152
15399,0,0,0,0,category_9,service_141
7149,97,0,0,0,category_1,service_6
21547,37.15,0,0,0,category_1,service_118
10153,0,0,65.33,0,category_6,service_18
10153,0,0,0,0,category_9,service_141
15399,0,0,0,0,category_1,service_103
18829,0,0,10.25,0,category_1,service_2
16593,0,0,0,0,category_1,service_144
16425,14.79,0,0,0,category_1,service_24
14689,0,0,507.55,0,category_1,service_11
18829,0,0,0,0,category_1,service_328
15587,0,0,26.39,0,category_1,service_407
15587,0,0,31.91,0,category_3,service_12
10153,0,0,0,0,category_11,service_110
5521,0,0,39482.39,0,category_12,service_106
15399,0,0,0,0,category_1,service_11
14995,0,0,0,0,category_1,service_195
21547,250.76,0,0,0,category_1,service_90
18829,0,0,0,0,category_1,service_14
15587,5.15,0,0,0,category_1,service_647
16593,0,0,0,0,category_1,service_7
7149,5316.13,0,0,0,category_1,service_5
18829,0,0,9.43,0,category_1,service_113
10597,0,0,0,0,category_1,service_53
14995,0,0,0,0,category_7,service_297
15399,0,0,565.73,0,category_1,service_2
21547,1734.3,0,0,0,category_1,service_87
16857,0,0,0,0,category_1,service_132
14411,0,0,75.26,0,category_1,service_156
16857,0,0,0,0,category_1,service_76
18229,0,0,0,0,category_1,service_93
15361,29327.35,26624.93,28430.71,22498.29,category_1,service_2
18659,84.81,84.81,0,0,category_6,service_20
6623,0,0,0,0,category_1,service_66
14411,0,0,179.86,0,category_5,service_133
6623,0,0,0,0,category_1,service_7
16495,5070.1,5034.08,2201.92,0,category_2,service_8
7217,503.86,0,0,0,category_1,service_413
6623,0,0,0,0,category_4,service_466
18229,0,0,0,0,category_1,service_66
16857,0,0,0,0,category_5,service_52
6623,0,0,0,0,category_3,service_44
16495,0,0,75.13,0,category_5,service_52
14411,0,0,131.36,0,category_1,service_1
18229,0,0,0,0,category_1,service_129
18659,673.13,0,0,0,category_1,service_66
18229,0,0,0,0,category_1,service_30
16495,0,0,19.29,0,category_12,service_364
18013,0,0,5260.85,5260.85,category_1,service_244
17153,0,0,0,0,category_4,service_81
17153,0,0,0,0,category_1,service_250
6623,0,0,0,0,category_10,service_62
11451,8450.97,0,5368.58,5368.58,category_1,service_38
6623,0,0,0,0,category_1,service_14
12099,0.83,0,0,0,category_1,service_5
14411,0,0,4.2,0,category_1,service_181
12099,100.59,0,0,0,category_2,service_3
16857,0,0,0,0,category_1,service_38
16495,0,0,21.97,0,category_1,service_227
6623,0,0,0,0,category_4,service_596
17153,0,0,0,0,category_1,service_73
6623,0,0,0,0,category_8,service_337
6623,0,0,0,0,category_8,service_594
18013,5914.3,5693.52,27121.5,27121.5,category_1,service_53
16495,0,0,11.42,0,category_1,service_5
14411,0,0,249.08,0,category_1,service_9
18229,0,0,0,0,category_1,service_5
17153,0,0,440.24,440.24,category_5,service_17
6623,0,0,0,0,category_1,service_87
18013,4144.29,0,5487.06,3938.63,category_1,service_11
18229,0,0,0,0,category_1,service_259
18229,0,0,0,0,category_8,service_115
18659,0,0,18.68,0,category_1,service_50
15361,5599.96,5599.96,1029.79,1029.79,category_1,service_1
6623,0,0,0,0,category_1,service_34
15361,0,0,821.01,729.77,category_1,service_89
18013,38.77,0,0,0,category_6,service_20
18229,0,0,0,0,category_1,service_328
16857,0,0,0,0,category_2,service_3
14411,0,0,1843.95,0,category_10,service_62
12099,249684.2,122818.1,471257.31,323724.53,category_1,service_1
18229,0,0,0,0,category_2,service_8
6623,0,0,0,0,category_4,service_164
14411,0,0,609.68,0,category_1,service_50
6623,0,0,0,0,category_7,service_444
6623,0,0,0,0,category_1,service_269
17153,0,0,0,0,category_3,service_44
17153,0,0,0,0,category_8,service_168
14411,0,0,4.71,0,category_1,service_38
12099,147.36,0,0,0,category_4,service_41
14411,0,0,54.16,0,category_3,service_77
6623,0,0,0,0,category_5,service_316
6623,0,0,0,0,category_1,service_36
12099,29149.26,23878.89,24336.79,0,category_1,service_7
6623,0,0,0,0,category_1,service_360
17153,0,0,0,0,category_1,service_66
14411,0,0,149.03,0,category_9,service_318
6623,0,0,0,0,category_1,service_251
16857,0,0,0,0,category_7,service_68
18229,0,0,0,0,category_1,service_308
6623,0,0,0,0,category_9,service_159
17153,0,0,0,0,category_4,service_41
18229,0,0,0,0,category_10,service_62
16495,0,0,183.06,0,category_1,service_42
7217,13.76,0,0,0,category_9,service_199
16857,0,0,0,0,category_1,service_442
6623,0,0,0,0,category_4,service_169
6623,0,0,0,0,category_1,service_195
18659,13169.33,0,5575.49,0,category_1,service_11
6623,0,0,0,0,category_1,service_361
14411,0,0,107.63,0,category_3,service_44
14411,0,0,13.54,0,category_1,service_367
6623,0,0,0,0,category_1,service_24
6623,0,0,0,0,category_8,service_162
18013,44.45,0,0,0,category_6,service_18
6623,0,0,0,0,category_1,service_268
18013,687.36,0,855.72,855.72,category_1,service_28
16495,0,0,18.84,0,category_7,service_121
6623,0,0,0,0,category_1,service_265
14411,0,0,907.32,0,category_1,service_118
14411,0,0,107.47,0,category_1,service_54
16857,0,0,0,0,category_8,service_115
12099,19.03,0,0,0,category_9,service_45
6623,0,0,0,0,category_1,service_157
18013,0,0,25.43,0,category_1,service_72
18013,7204.62,7204.62,52483.59,15578.19,category_1,service_34
18013,34.87,0,0,0,category_1,service_478
12385,10742,10742,0,0,category_1,service_85
18229,0,0,0,0,category_9,service_199
16857,0,0,0,0,category_1,service_34
16495,0,0,218.36,0,category_1,service_50
16857,0,0,0,0,category_1,service_195
18229,0,0,0,0,category_8,service_58
6623,0,0,0,0,category_1,service_9
12099,10803.51,0,5670.6,0,category_6,service_225
6623,0,0,0,0,category_5,service_276
17153,0,0,0,0,category_1,service_50
6623,0,0,0,0,category_8,service_168
18013,4018.37,4018.37,7102.7,7102.7,category_1,service_51
6623,0,0,0,0,category_11,service_110
17153,0,0,0,0,category_1,service_33
6623,0,0,0,0,category_1,service_163
14411,0,0,1611.22,0,category_1,service_42
16857,0,0,0,0,category_1,service_25
16857,0,0,0,0,category_1,service_128
18229,0,0,0,0,category_3,service_44
17153,0,0,0,0,category_11,service_172
6623,0,0,0,0,category_4,service_504
12099,733.82,733.82,0,0,category_7,service_68
15361,0,0,2.96,0,category_8,service_126
6623,0,0,0,0,category_5,service_270
16495,0,0,6.15,0,category_1,service_89
17153,0,0,0,0,category_4,service_16
14411,0,0,167.58,0,category_1,service_238
6623,0,0,0,0,category_1,service_592
6623,0,0,0,0,category_5,service_304
16495,9.47,0,0,0,category_9,service_140
18229,0,0,0,0,category_5,service_152
6623,0,0,0,0,category_1,service_111
6623,0,0,0,0,category_8,service_314
18229,0,0,0,0,category_1,service_163
17153,0,0,0,0,category_1,service_124
18659,277339.26,277265.88,308129.6,254184.62,category_1,service_1
18229,0,0,0,0,category_1,service_51
6623,0,0,0,0,category_1,service_229
7217,252.78,0,0,0,category_6,service_20
6623,0,0,0,0,category_1,service_569
7217,7.15,0,0,0,category_7,service_31
17153,0,0,0,0,category_6,service_18
16495,3276.43,0,182,31.7,category_1,service_53
16857,0,0,0,0,category_1,service_227
17153,0,0,0,0,category_4,service_409
6623,0,0,0,0,category_1,service_5
18229,0,0,0,0,category_1,service_157
16857,0,0,0,0,category_1,service_100
14411,0,0,249.17,0,category_1,service_89
18229,0,0,0,0,category_1,service_2
17153,0,0,0,0,category_1,service_113
18229,0,0,0,0,category_1,service_247
14411,403.9,0,2749.02,833.11,category_1,service_53
7217,12,0,0,0,category_1,service_7
18659,113731.23,0,101449.93,0,category_1,service_28
6623,0,0,0,0,category_2,service_566
12099,99.78,0,0,0,category_1,service_15
16857,0,0,0,0,category_1,service_37
17153,0,0,0,0,category_6,service_20
17153,0,0,0,0,category_1,service_101
15361,0,0,107.16,0,category_6,service_18
17153,0,0,0,0,category_14,service_458
6623,0,0,0,0,category_5,service_309
18229,0,0,0,0,category_1,service_42
14411,0,0,6.81,0,category_1,service_178
12099,14.92,0,0,0,category_11,service_172
16857,0,0,0,0,category_4,service_298
7217,10.83,0,0,0,category_1,service_15
16857,0,0,0,0,category_1,service_87
6623,0,0,0,0,category_1,service_73
16857,0,0,0,0,category_1,service_50
17153,0,0,0,0,category_8,service_146
18229,0,0,0,0,category_7,service_205
14411,0,0,12.2,0,category_1,service_37
18229,0,0,0,0,category_1,service_595
17153,0,0,0,0,category_3,service_469
6623,0,0,0,0,category_8,service_261
6623,0,0,0,0,category_1,service_505
16495,3237.65,3237.65,0,0,category_2,service_98
15361,8906.05,0,9372.46,0,category_1,service_28
14411,0,0,24.61,0,category_1,service_340
18229,0,0,0,0,category_1,service_353
12099,6.16,0,0,0,category_1,service_87
17153,0,0,0,0,category_1,service_39
14411,0,0,177.43,0,category_1,service_85
6623,0,0,0,0,category_1,service_113
12099,3638.89,0,0,0,category_1,service_38
6623,0,0,0,0,category_4,service_378
18013,467.75,0,0,0,category_1,service_7
16495,10132.55,0,314.89,0,category_6,service_18
14411,0,0,20.14,0,category_4,service_86
7217,40.13,0,0,0,category_2,service_130
6623,0,0,0,0,category_1,service_6
18659,0,0,1197.07,0,category_12,service_106
12099,4054.97,4036.41,8165.6,5796.05,category_1,service_53
16857,0,0,0,0,category_1,service_163
18229,0,0,0,0,category_1,service_50
14411,0,0,48325.62,7074.17,category_2,service_8
16857,0,0,236.65,0,category_1,service_28
16857,0,0,0,0,category_1,service_89
12099,27.52,0,0,0,category_1,service_132
15361,0,0,541.98,0,category_5,service_135
7217,11.25,0,0,0,category_1,service_5
7217,37.8,0,0,0,category_8,service_126
14411,0,0,71.04,0,category_1,service_116
7217,599.94,0,0,0,category_2,service_3
14411,0,0,17.97,0,category_1,service_228
18229,0,0,0,0,category_1,service_11
17153,0,0,0,0,category_3,service_232
6623,0,0,0,0,category_1,service_90
17153,0,0,0,0,category_9,service_141
6623,0,0,0,0,category_11,service_454
16495,0,0,317.67,0,category_2,service_3
6623,0,0,0,0,category_5,service_135
16857,0,0,0,0,category_1,service_149
14411,0,0,147.82,0,category_1,service_260
17153,0,0,0,0,category_8,service_126
6623,0,0,0,0,category_9,service_141
6623,0,0,0,0,category_1,service_340
18229,0,0,0,0,category_1,service_7
