ACCOUNT_ID,AMOUNT_nunique_type_1,AMOUNT_nunique_type_2,AMOUNT_nunique_type_3,AMOUNT_nunique_type_4,AMOUNT_nunique_type_5,AMOUNT_sum_type_1,AMOUNT_sum_type_2,AMOUNT_sum_type_3,AMOUNT_sum_type_4,AMOUNT_sum_type_5,CURRENCY_nunique_type_1,CURRENCY_nunique_type_2,CURRENCY_nunique_type_3,CURRENCY_nunique_type_4,CURRENCY_nunique_type_5,CURRENCY_sum_type_1,CURRENCY_sum_type_2,CURRENCY_sum_type_3,CURRENCY_sum_type_4,CURRENCY_sum_type_5
20087,,2.0,1.0,,,,135.0,25000.0,,,,2.0,1.0,,,,currency_2currency_3,currency_1,,
20089,,,1.0,,,,,100000.0,,,,,1.0,,,,,currency_1,,
20095,1.0,2.0,1.0,,,100.0,0.023344,0.01067,,,1.0,1.0,1.0,,,currency_1,currency_2currency_2,currency_2,,
20103,1.0,3.0,1.0,,,3000.0,0.532704,2000.0,,,1.0,1.0,1.0,,,currency_1currency_1currency_1currency_1currency_1currency_1,currency_2currency_2currency_2,currency_1currency_1currency_1currency_1,,
20131,,1.0,,,,,0.058802,,,,,1.0,,,,,currency_2,,,
20133,1.0,5.0,1.0,,,500.0,4.689386,68000.0,,,1.0,1.0,1.0,,,currency_1,currency_2currency_2currency_2currency_2currency_2currency_2currency_2,currency_1,,
20139,,2.0,,,,,77021.55,,,,,1.0,,,,,currency_1currency_1,,,
20149,1.0,,,,,500.0,,,,,1.0,,,,,currency_1,,,,
20151,1.0,,1.0,,,600.0,,600.0,,,1.0,,1.0,,,currency_1currency_1currency_1,,currency_1currency_1currency_1,,
20155,,1.0,,,,,275000.0,,,,,1.0,,,,,currency_1,,,
20161,1.0,3.0,5.0,,,1.536,5621.59,36.261,,,1.0,1.0,2.0,,,currency_2,currency_1currency_1currency_1,currency_3currency_2currency_2currency_3currency_2,,
20165,,1.0,,,,,5000.0,,,,,1.0,,,,,currency_1,,,
20173,2.0,,2.0,,,1002.0,,1002.0,,,2.0,,2.0,,,currency_2currency_1currency_1,,currency_2currency_1currency_1,,
20177,,1.0,,,,,1148.0,,,,,1.0,,,,,currency_3,,,
20187,5.0,12.0,9.0,,,3.4749879999999997,32836.142235,7.876696000000001,,,1.0,2.0,1.0,,,currency_2currency_2currency_2currency_2currency_2,currency_1currency_1currency_1currency_1currency_2currency_1currency_2currency_2currency_2currency_2currency_1currency_1currency_2currency_1,currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_2,,
20195,,2.0,,,,,145.0,,,,,1.0,,,,,currency_3currency_3,,,
20203,,1.0,,,,,112.83185800000001,,,,,1.0,,,,,currency_3,,,
20209,,4.0,2.0,,,,3229.8,0.003932,,,,1.0,1.0,,,,currency_1currency_1currency_1currency_1,currency_2currency_2,,
20213,2.0,,4.0,,,500.078297,,5023.147355,,,2.0,,3.0,,,currency_1currency_2,,currency_1currency_1currency_2currency_3,,
20215,,5.0,1.0,,,,7.3301229999999995,45000.0,,,,1.0,1.0,,,,currency_2currency_2currency_2currency_2currency_2,currency_1,,
20217,,2.0,1.0,,,,22.829644000000002,73000.0,,,,2.0,1.0,,,,currency_2currency_3,currency_1,,
20225,1.0,3.0,2.0,,,500.0,0.437007,970.0,,,1.0,1.0,1.0,,,currency_1,currency_2currency_2currency_2,currency_1currency_1,,
20229,1.0,,5.0,,1.0,1500.0,,14503.177948999999,,500.0,1.0,,2.0,,1.0,currency_1currency_1currency_1,,currency_1currency_1currency_1currency_1currency_1currency_3currency_1currency_3,,currency_1
20237,1.0,,1.0,,,3000.0,,3000.0,,,1.0,,1.0,,,currency_1currency_1currency_1currency_1currency_1currency_1,,currency_1currency_1currency_1currency_1currency_1currency_1,,
20259,1.0,1.0,1.0,,,3500.0,0.1333,2000.0,,,1.0,1.0,1.0,,,currency_1currency_1currency_1currency_1currency_1currency_1currency_1,currency_2,currency_1currency_1currency_1currency_1,,
20261,,,1.0,,,,,0.22880599999999998,,,,,1.0,,,,,currency_2,,
20263,,1.0,,,,,0.146593,,,,,1.0,,,,,currency_2,,,
20271,1.0,1.0,1.0,,,2000.0,0.44773500000000005,1500.0,,,1.0,1.0,1.0,,,currency_1currency_1currency_1currency_1,currency_2,currency_1currency_1currency_1,,
20277,,7.0,5.0,,,,20.332057,90800.252,,,,1.0,2.0,,,,currency_2currency_2currency_2currency_2currency_2currency_2currency_2,currency_1currency_1currency_1currency_1currency_2,,
20283,1.0,2.0,,,,500.0,0.20098400000000002,,,,1.0,1.0,,,,currency_1,currency_2currency_2,,,
20291,1.0,,,,,1000.0,,,,,1.0,,,,,currency_1currency_1,,,,
20293,,1.0,1.0,,,,46.143783,3.415337,,,,1.0,1.0,,,,currency_3,currency_2,,
20295,,,1.0,,,,,16040.0,,,,,1.0,,,,,currency_1,,
20307,1.0,2.0,,,,2000.0,0.08996000000000001,,,,1.0,1.0,,,,currency_1currency_1currency_1currency_1,currency_2currency_2,,,
20309,,2.0,,,,,1.25,,,,,1.0,,,,,currency_2currency_2,,,
20311,,1.0,1.0,,,,100000.0,99.99,,,,1.0,1.0,,,,currency_1,currency_2,,
20315,1.0,1.0,,,,500.0,0.079533,,,,1.0,1.0,,,,currency_1,currency_2,,,
20317,1.0,,,,,500.0,,,,,1.0,,,,,currency_1,,,,
20319,,1.0,,,,,88042.82,,,,,1.0,,,,,currency_1,,,
20321,1.0,3.0,3.0,,,1000.0,0.9500000000000001,1000.4965599999999,,,1.0,1.0,2.0,,,currency_1currency_1,currency_2currency_2currency_2,currency_1currency_1currency_2currency_2,,
20323,1.0,8.0,1.0,,,2000.0,25.133249999999997,3000.0,,,1.0,2.0,1.0,,,currency_1currency_1currency_1currency_1,currency_3currency_2currency_2currency_3currency_3currency_2currency_3currency_2,currency_1currency_1currency_1currency_1currency_1currency_1,,
20331,1.0,6.0,1.0,,,500.0,61.584255,50000.0,,,1.0,2.0,1.0,,,currency_1,currency_3currency_3currency_3currency_3currency_3currency_3currency_2currency_2currency_3,currency_1,,
20335,,,1.0,,,,,1000.0,,,,,1.0,,,,,currency_1currency_1,,
20337,1.0,3.0,2.0,,,3000.0,2.973,11000.0,,,1.0,1.0,1.0,,,currency_1currency_1currency_1currency_1currency_1currency_1,currency_2currency_2currency_2currency_2,currency_1currency_1currency_1currency_1currency_1currency_1currency_1,,
20339,,1.0,,,,,0.321902,,,,,1.0,,,,,currency_2,,,
20343,2.0,,1.0,,,504.0,,4.0,,,2.0,,1.0,,,currency_1currency_2,,currency_2,,
20347,1.0,2.0,4.0,,,5.894253,72011.41,80.896936,,,1.0,1.0,2.0,,,currency_2,currency_1currency_1,currency_2currency_3currency_2currency_2,,
20363,1.0,1.0,,,,500.0,4.79,,,,1.0,1.0,,,,currency_1,currency_2,,,
20367,,1.0,,,,,0.010064,,,,,1.0,,,,,currency_2,,,
20369,,1.0,,,,,5000.0,,,,,1.0,,,,,currency_1,,,
20377,3.0,4.0,7.0,,,0.9775400000000001,3318.594,1.1819709999999999,,,1.0,3.0,1.0,,,currency_2currency_2currency_2,currency_2currency_3currency_1currency_3,currency_2currency_2currency_2currency_2currency_2currency_2currency_2,,
20381,,1.0,,,,,0.025945,,,,,1.0,,,,,currency_2,,,
20401,1.0,1.0,2.0,,,6.0,81349.18,7.247003,,,1.0,1.0,1.0,,,currency_2,currency_1,currency_2currency_2,,
20403,,1.0,1.0,,,,10.9,78750.0,,,,1.0,1.0,,,,currency_2,currency_1,,
20409,14.0,6.0,19.0,,,7.948346,53335.64794,12.672967,,,1.0,2.0,1.0,,,currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_2,currency_1currency_2currency_2currency_1currency_1currency_1,currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_2,,
20415,,1.0,,,,,5250.0,,,,,1.0,,,,,currency_1,,,
20421,,2.0,,,,,5001.0,,,,,2.0,,,,,currency_2currency_1,,,
20423,,2.0,1.0,,,,1.077226,335.0,,,,2.0,1.0,,,,currency_3currency_2,currency_1,,
20425,,2.0,,,,,3796.1,,,,,1.0,,,,,currency_1currency_1,,,
20427,1.0,,1.0,,,400.0,,1000.0,,,1.0,,1.0,,,currency_1,,currency_1currency_1,,
20439,1.0,,1.0,,,1500.0,,1500.0,,,1.0,,1.0,,,currency_1currency_1currency_1,,currency_1currency_1currency_1,,
20441,,,1.0,,,,,17380.0,,,,,1.0,,,,,currency_1,,
20453,,1.0,1.0,,,,7000.0,1.9980000000000002,,,,1.0,1.0,,,,currency_1,currency_2currency_2,,
20457,,1.0,1.0,,,,0.46501099999999995,2000.0,,,,1.0,1.0,,,,currency_2,currency_1,,
20463,,5.0,,,,,4532.927710000001,,,,,2.0,,,,,currency_1currency_2currency_2currency_1currency_2,,,
20469,,2.0,,,,,3.38,,,,,1.0,,,,,currency_2currency_2,,,
20471,,1.0,,,,,19102.74,,,,,1.0,,,,,currency_1,,,
20477,,,1.0,,,,,5500.0,,,,,1.0,,,,,currency_1,,
20481,,1.0,,,,,2.005916,,,,,1.0,,,,,currency_2,,,
20483,1.0,1.0,,,,500.0,0.13,,,,1.0,1.0,,,,currency_1,currency_2,,,
20485,,1.0,,,,,1.5,,,,,1.0,,,,,currency_2,,,
20487,1.0,,1.0,,,1500.0,,1000.0,,,1.0,,1.0,,,currency_1currency_1currency_1,,currency_1currency_1,,
20497,3.0,3.0,4.0,,,18.648167,10.278423,77.648167,,,1.0,2.0,2.0,,,currency_2currency_2currency_2,currency_2currency_2currency_3,currency_3currency_2currency_2currency_2,,
20499,,,1.0,,,,,20000.0,,,,,1.0,,,,,currency_1,,
20501,,2.0,1.0,,,,1.4342309999999998,5000.0,,,,1.0,1.0,,,,currency_2currency_2,currency_1,,
20505,2.0,1.0,4.0,,,0.028200000000000003,0.22,2500.030248,,,1.0,1.0,2.0,,,currency_2currency_2,currency_2,currency_2currency_2currency_2currency_1,,
20507,,2.0,1.0,,,,0.45293500000000003,500.0,,,,1.0,1.0,,,,currency_2currency_2,currency_1,,
20509,3.0,2.0,,,,1500.0,0.807148,,,,1.0,1.0,,,,currency_1currency_1currency_1currency_1,currency_2currency_2,,,
20513,1.0,1.0,,,,1000.0,0.2,,,,1.0,1.0,,,,currency_1currency_1,currency_2,,,
20517,1.0,3.0,,,,500.0,1.281278,,,,1.0,2.0,,,,currency_1,currency_2currency_2currency_3,,,
20523,1.0,1.0,,,,1500.0,3.0,,,,1.0,1.0,,,,currency_1currency_1currency_1,currency_3,,,
20529,,1.0,1.0,,,,3771.1,0.779487,,,,1.0,1.0,,,,currency_1,currency_2,,
20533,,,1.0,,,,,4975.0,,,,,1.0,,,,,currency_1,,
20537,3.0,2.0,2.0,,,3050.0,0.2764,1200.0,,,1.0,1.0,1.0,,,currency_1currency_1currency_1currency_1currency_1currency_1currency_1,currency_2currency_2,currency_1currency_1currency_1,,
20543,,1.0,1.0,,,,6.0,4.577502,,,,1.0,1.0,,,,currency_2,currency_2,,
20559,,4.0,,,,,63.4109,,,,,2.0,,,,,currency_2currency_3currency_3currency_3,,,
20563,2.0,2.0,2.0,,,6.238,1.4660760000000002,6.238,,,1.0,1.0,1.0,,,currency_2currency_2,currency_2currency_2,currency_2currency_2,,
20569,,,1.0,,,,,0.113203,,,,,1.0,,,,,currency_2,,
20575,7.0,4.0,11.0,,,6.607270000000001,14012.759999999998,9.94527,,,1.0,1.0,1.0,,,currency_2currency_2currency_2currency_2currency_2currency_2currency_2,currency_1currency_1currency_1currency_1,currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_2,,
20577,,1.0,,,,,3.99,,,,,1.0,,,,,currency_3,,,
20591,,,1.0,,,,,50.0,,,,,1.0,,,,,currency_1,,
20605,,2.0,4.0,,,,74.890733,35500.0,,,,1.0,1.0,,,,currency_3currency_3,currency_1currency_1currency_1currency_1,,
20615,,2.0,1.0,,,,189.62,11300.0,,,,2.0,1.0,,,,currency_3currency_1,currency_1,,
20619,1.0,,,,,500.0,,,,,1.0,,,,,currency_1,,,,
20625,,1.0,,,,,330.0,,,,,1.0,,,,,currency_1,,,
20627,,1.0,,,,,30.689858,,,,,1.0,,,,,currency_3,,,
20631,,,1.0,,,,,500.0,,,,,1.0,,,,,currency_1,,
20637,,1.0,,,,,4098.72,,,,,1.0,,,,,currency_1,,,
20639,1.0,,2.0,,,500.0,,20500.0,,,1.0,,1.0,,,currency_1,,currency_1currency_1,,
20641,,1.0,2.0,,,,28372.51,110.28,,,,1.0,1.0,,,,currency_1,currency_3currency_3currency_3,,
20657,,1.0,1.0,,,,20.983201,7000.0,,,,1.0,1.0,,,,currency_3,currency_1,,
20661,1.0,,,,,500.0,,,,,1.0,,,,,currency_1,,,,
20663,1.0,1.0,1.0,,,6.0,52940.07,12.0,,,1.0,1.0,1.0,,,currency_2,currency_1,currency_2currency_2,,
20665,1.0,,,,,200.0,,,,,1.0,,,,,currency_1,,,,
20671,,,1.0,,,,,4.0,,,,,1.0,,,,,currency_2,,
20673,,1.0,1.0,,,,1.2825,9900.0,,,,1.0,1.0,,,,currency_2,currency_1,,
20677,,1.0,1.0,,,,1.16917,1500.0,,,,1.0,1.0,,,,currency_3,currency_1,,
20679,,3.0,2.0,,,,16.1157,25000.0,,,,2.0,1.0,,,,currency_3currency_2currency_2,currency_1currency_1,,
20691,2.0,3.0,1.0,,,700.0,0.1679,300.0,,,1.0,1.0,1.0,,,currency_1currency_1,currency_2currency_2currency_2,currency_1,,
20711,,3.0,2.0,,,,19.000043,45000.0,,,,2.0,1.0,,,,currency_3currency_2currency_2,currency_1currency_1,,
20715,1.0,,1.0,,,7.013521000000001,,7.013521000000001,,,1.0,,1.0,,,currency_2,,currency_2,,
20725,1.0,3.0,1.0,,,2000.0,8.488598,100.0,,,1.0,2.0,1.0,,,currency_1currency_1currency_1currency_1,currency_3currency_2currency_2,currency_1,,
20739,1.0,,,,,500.0,,,,,1.0,,,,,currency_1,,,,
20743,,1.0,,,,,0.5,,,,,1.0,,,,,currency_2,,,
20757,,,1.0,,,,,490.0,,,,,1.0,,,,,currency_1,,
20761,,1.0,1.0,,,,79789.21,50.0,,,,1.0,1.0,,,,currency_1,currency_1,,
20765,1.0,1.0,,,,1000.0,0.0979,,,,1.0,1.0,,,,currency_1currency_1,currency_2,,,
20781,,1.0,,,,,30000.0,,,,,1.0,,,,,currency_1,,,
20785,1.0,,1.0,,,500.0,,500.0,,,1.0,,1.0,,,currency_1,,currency_1,,
20789,,,2.0,,,,,86.439,,,,,1.0,,,,,currency_3currency_3,,
20797,2.0,4.0,1.0,,,1250.0,5.544751,2000.0,,,1.0,2.0,1.0,,,currency_1currency_1currency_1,currency_3currency_2currency_2currency_2,currency_1currency_1currency_1currency_1,,
20799,1.0,,1.0,,,1000.0,,500.0,,,1.0,,1.0,,,currency_1currency_1,,currency_1,,
20807,3.0,4.0,6.0,,,0.5991000000000001,7443.97,421.9096,,,1.0,1.0,2.0,,,currency_2currency_2currency_2currency_2,currency_1currency_1currency_1currency_1,currency_2currency_2currency_2currency_2currency_2currency_1currency_2currency_2,,
20809,,1.0,3.0,,,,10.0,679.5799999999999,,,,1.0,2.0,,,,currency_3,currency_1currency_3currency_3,,
20811,1.0,,,,,1500.0,,,,,1.0,,,,,currency_1currency_1currency_1,,,,
20813,,1.0,1.0,,,,4.33,19980.0,,,,1.0,1.0,,,,currency_2,currency_1,,
20819,2.0,1.0,3.0,,,4.71,11007.86,5.76,,,1.0,1.0,1.0,,,currency_2currency_2,currency_1,currency_2currency_2currency_2,,
20823,,1.0,,,,,0.1724,,,,,1.0,,,,,currency_2,,,
20831,,3.0,2.0,,,,11496.381127,407.43007600000004,,,,2.0,2.0,,,,currency_1currency_2currency_2,currency_3currency_2,,
20835,,,2.0,,,,,30.0,,,,,1.0,,,,,currency_3currency_3,,
20859,1.0,2.0,7.0,,,0.8087,15000.692843,42495.3344,,,1.0,2.0,3.0,,,currency_2,currency_2currency_1,currency_3currency_2currency_2currency_3currency_3currency_1currency_1,,
20861,,1.0,,,,,14.018566,,,,,1.0,,,,,currency_2,,,
20863,6.0,1.0,7.0,,,747.571836,2992.5,286.659002,,,2.0,1.0,2.0,,,currency_1currency_2currency_1currency_2currency_2currency_2,currency_1,currency_2currency_2currency_2currency_1currency_2currency_2currency_2,,
20865,,,1.0,,,,,99975.0,,,,,1.0,,,,,currency_1,,
20867,5.0,1.0,6.0,,,0.8435400000000001,16942.53,0.925918,,,1.0,1.0,1.0,,,currency_2currency_2currency_2currency_2currency_2,currency_1,currency_2currency_2currency_2currency_2currency_2currency_2,,
20869,1.0,2.0,1.0,,,1000.0,0.41500000000000004,500.0,,,1.0,1.0,1.0,,,currency_1currency_1,currency_2currency_2,currency_1,,
20877,2.0,2.0,3.0,,,9.991503,9.0,14.583729,,,1.0,1.0,1.0,,,currency_2currency_2,currency_2currency_2,currency_2currency_2currency_2,,
20885,,1.0,,,,,42963.24,,,,,1.0,,,,,currency_1,,,
20891,,2.0,1.0,,,,17.0,14400.0,,,,2.0,1.0,,,,currency_3currency_2,currency_1,,
20899,,1.0,1.0,,,,0.696782,5450.0,,,,1.0,1.0,,,,currency_2,currency_1,,
20907,,1.0,1.0,,,,0.9788459999999999,6409.04,,,,1.0,1.0,,,,currency_2,currency_1,,
20911,,18.0,32.0,,,,1207169.658257,890154.6815,,,,3.0,3.0,,,,currency_1currency_1currency_1currency_1currency_1currency_1currency_1currency_1currency_1currency_1currency_3currency_2currency_3currency_3currency_3currency_3currency_3currency_2currency_2,currency_3currency_3currency_3currency_3currency_3currency_3currency_3currency_3currency_3currency_3currency_3currency_3currency_3currency_3currency_1currency_3currency_3currency_3currency_3currency_1currency_3currency_3currency_3currency_3currency_1currency_1currency_1currency_2currency_1currency_1currency_1currency_1currency_3,,
20917,1.0,2.0,,,,1500.0,12.0,,,,1.0,1.0,,,,currency_1currency_1currency_1,currency_2currency_2,,,
20925,,1.0,,,,,3.4375730000000004,,,,,1.0,,,,,currency_3,,,
20933,1.0,4.0,,,,150.0,16.5,,,,1.0,2.0,,,,currency_1,currency_2currency_3currency_3currency_3,,,
20937,,1.0,,,,,2229.75,,,,,1.0,,,,,currency_1,,,
20941,1.0,,1.0,,,1000.0,,500.0,,,1.0,,1.0,,,currency_1currency_1,,currency_1,,
20945,1.0,2.0,8.0,,,0.01,75.0,24461.51,,,1.0,1.0,3.0,,,currency_2,currency_3currency_3,currency_3currency_3currency_3currency_1currency_2currency_2currency_3currency_3,,
20949,2.0,,2.0,,,22.496585,,22.496585,,,1.0,,1.0,,,currency_2currency_2,,currency_2currency_2,,
20955,5.0,8.0,4.0,,,1200.369075,102.948997,1000.3690750000001,,,2.0,3.0,2.0,,,currency_1currency_2currency_2currency_1currency_2currency_1,currency_3currency_3currency_3currency_3currency_2currency_3currency_2currency_1currency_3,currency_1currency_2currency_2currency_2currency_1,,
20959,1.0,,1.0,,,1500.0,,4500.0,,,1.0,,1.0,,,currency_1currency_1currency_1,,currency_1currency_1currency_1currency_1currency_1currency_1currency_1currency_1currency_1,,
20961,5.0,3.0,13.0,,,50.510400000000004,320221.0284,1048.8363,,,1.0,3.0,2.0,,,currency_2currency_2currency_2currency_2currency_2currency_2,currency_2currency_1currency_3,currency_3currency_2currency_3currency_2currency_2currency_2currency_2currency_2currency_3currency_2currency_3currency_3currency_3currency_3currency_3,,
20965,,2.0,,,,,0.9990000000000001,,,,,1.0,,,,,currency_2currency_2,,,
20971,1.0,,1.0,,,500.0,,500.0,,,1.0,,1.0,,,currency_1,,currency_1,,
20983,,1.0,,,,,2.588491,,,,,1.0,,,,,currency_2,,,
20991,,2.0,,,,,35.0,,,,,1.0,,,,,currency_3currency_3,,,
20993,,,3.0,,,,,2250.483227,,,,,2.0,,,,,currency_1currency_2currency_1currency_1currency_1,,
20997,,,1.0,,,,,14909.8,,,,,1.0,,,,,currency_1,,
21001,1.0,3.0,2.0,,,3000.0,0.47,2500.0,,,1.0,2.0,1.0,,,currency_1currency_1currency_1currency_1currency_1currency_1,currency_3currency_3currency_2currency_3,currency_1currency_1,,
21003,,3.0,3.0,,,,651.389,584.015525,,,,1.0,1.0,,,,currency_3currency_3currency_3,currency_3currency_3currency_3,,
21007,2.0,,1.0,,,360.0,,250.0,,,1.0,,1.0,,,currency_1currency_1,,currency_1,,
21015,,2.0,1.0,,,,4100.0,7.0,,,,1.0,1.0,,,,currency_1currency_1,currency_3,,
21021,,4.0,3.0,,,,5755.096,2.427885,,,,2.0,2.0,,,,currency_1currency_2currency_1currency_1,currency_2currency_2currency_3,,
21035,1.0,,1.0,,,1500.0,,500.0,,,1.0,,1.0,,,currency_1currency_1currency_1,,currency_1,,
21043,,,1.0,,,,,1000.0,,,,,1.0,,,,,currency_1currency_1,,
21063,,2.0,,,,,56000.0,,,,,1.0,,,,,currency_1currency_1,,,
21073,,2.0,1.0,,,,100.1,99990.0,,,,2.0,1.0,,,,currency_2currency_3,currency_1,,
21089,,1.0,,,,,0.09185399999999999,,,,,1.0,,,,,currency_2,,,
21095,1.0,1.0,2.0,,,1000.0,2.586554,22700.0,,,1.0,1.0,1.0,,,currency_1currency_1,currency_2,currency_1currency_1,,
21097,5.0,,4.0,,,1004.0229150000001,,4.022915,,,2.0,,1.0,,,currency_1currency_2currency_2currency_2currency_1currency_2,,currency_2currency_2currency_2currency_2,,
21103,2.0,1.0,2.0,,,3.998,5.466872,3.998,,,1.0,1.0,1.0,,,currency_2currency_2,currency_2,currency_2currency_2,,
21107,,6.0,2.0,,,,56.019999999999996,18700.0,,,,2.0,1.0,,,,currency_3currency_3currency_2currency_2currency_2currency_3currency_2currency_3currency_2currency_2currency_3,currency_1currency_1,,
21115,1.0,3.0,3.0,,,4.999,1555.039748,8.598531,,,1.0,2.0,1.0,,,currency_2,currency_2currency_1currency_2,currency_2currency_2currency_2,,
21133,,,1.0,,,,,100.0,,,,,1.0,,,,,currency_1,,
21137,,2.0,,,,,0.5534840000000001,,,,,1.0,,,,,currency_2currency_2,,,
21145,1.0,,,,,1000.0,,,,,1.0,,,,,currency_1currency_1,,,,
21147,2.0,1.0,3.0,,,504.136478,0.08391799999999999,6505.136478,,,2.0,1.0,2.0,,,currency_1currency_2,currency_2,currency_2currency_1currency_1currency_1,,
21151,1.0,1.0,2.0,,,2500.0,0.72111,5000.0,,,1.0,1.0,1.0,,,currency_1currency_1currency_1currency_1currency_1,currency_3,currency_1currency_1currency_1currency_1currency_1,,
21153,11.0,3.0,14.0,,,238.7,1440000.0,317.75000000000006,,,1.0,1.0,1.0,,,currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_2,currency_1currency_1currency_1,currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_2,,
21161,4.0,8.0,7.0,,,1.0365630000000001,5114.374649,1.230318,,,1.0,2.0,1.0,,,currency_2currency_2currency_2currency_2,currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_1,currency_2currency_2currency_2currency_2currency_2currency_2currency_2,,
21183,,1.0,,,,,9698.16,,,,,1.0,,,,,currency_1,,,
21189,,1.0,,,,,1.0,,,,,1.0,,,,,currency_2,,,
21193,,,1.0,,,,,4.9992779999999994,,,,,1.0,,,,,currency_2,,
21201,1.0,,,,,500.0,,,,,1.0,,,,,currency_1,,,,
21203,1.0,1.0,,,,500.0,1.8,,,,1.0,1.0,,,,currency_1,currency_2,,,
21207,1.0,2.0,1.0,,,4000.0,54.691351999999995,3500.0,,,1.0,2.0,1.0,,,currency_1currency_1currency_1currency_1currency_1currency_1currency_1currency_1,currency_3currency_2,currency_1currency_1currency_1currency_1currency_1currency_1currency_1,,
21219,,,1.0,,,,,28.072871000000003,,,,,1.0,,,,,currency_3,,
21233,1.0,,,,,500.0,,,,,1.0,,,,,currency_1,,,,
21239,,1.0,1.0,,,,2.894345,25001.0,,,,1.0,1.0,,,,currency_2,currency_1,,
21249,,1.0,2.0,,,,1500.0,55.686065,,,,1.0,1.0,,,,currency_1,currency_3currency_3,,
21251,1.0,,,,,500.0,,,,,1.0,,,,,currency_1,,,,
21257,1.0,1.0,1.0,,,500.0,18413.34,3.9989999999999997,,,1.0,1.0,1.0,,,currency_1,currency_1,currency_2,,
21261,1.0,1.0,2.0,,,30.0,34965.36,117.141114,,,1.0,1.0,1.0,,,currency_1,currency_1,currency_3currency_3,,
21269,1.0,2.0,1.0,,,500.0,2.700198,1000.0,,,1.0,2.0,1.0,,,currency_1,currency_3currency_2,currency_1currency_1,,
21273,2.0,,1.0,,,503.404272,,3.404272,,,2.0,,1.0,,,currency_2currency_1,,currency_2,,
21277,1.0,,1.0,,,500.0,,1500.0,,,1.0,,1.0,,,currency_1,,currency_1currency_1currency_1,,
21279,,1.0,,,,,0.636245,,,,,1.0,,,,,currency_2,,,
21281,1.0,2.0,2.0,,,500.0,305.485099,1.259992,,,1.0,2.0,2.0,,,currency_1,currency_1currency_3,currency_3currency_2,,
21283,3.0,1.0,2.0,,,500.37497,500.0,0.37497,,,2.0,1.0,1.0,,,currency_2currency_2currency_1,currency_1,currency_2currency_2,,
21287,,1.0,,,,,1.0,,,,,1.0,,,,,currency_3,,,
21299,,,2.0,,,,,8000.0,,,,,1.0,,,,,currency_1currency_1,,
21303,,1.0,,,,,0.04,,,,,1.0,,,,,currency_2,,,
21307,1.0,,1.0,,,500.0,,500.0,,,1.0,,1.0,,,currency_1,,currency_1,,
21309,1.0,,2.0,,,0.130393,,0.25762,,,1.0,,1.0,,,currency_4,,currency_4currency_4,,
21313,,,1.0,,,,,1000000.0,,,,,1.0,,,,,currency_1,,
21317,1.0,1.0,2.0,,,1000.0,0.5,950.0,,,1.0,1.0,1.0,,,currency_1currency_1,currency_2,currency_1currency_1,,
21327,,,1.0,,,,,500.0,,,,,1.0,,,,,currency_1,,
21337,,1.0,,,,,2.0,,,,,1.0,,,,,currency_2,,,
21339,1.0,,,,,500.0,,,,,1.0,,,,,currency_1,,,,
21341,1.0,5.0,2.0,,,20.09069,282.729368,37.874594,,,1.0,2.0,1.0,,,currency_2,currency_3currency_3currency_2currency_2currency_3,currency_2currency_2,,
21351,1.0,4.0,1.0,,,500.0,3062.52,0.45693900000000004,,,1.0,1.0,1.0,,,currency_1,currency_1currency_1currency_1currency_1,currency_2,,
21353,,1.0,,,,,15.077646,,,,,1.0,,,,,currency_2,,,
21365,,1.0,2.0,,,,0.1325,8250.0,,,,1.0,1.0,,,,currency_2,currency_1currency_1,,
21371,,,1.0,,,,,8100.0,,,,,1.0,,,,,currency_1,,
21379,,2.0,1.0,,,,15.09,1.2382549999999999,,,,1.0,1.0,,,,currency_3currency_3,currency_2,,
21385,,,1.0,,,,,20.015,,,,,1.0,,,,,currency_3,,
21389,,,1.0,,,,,0.645911,,,,,1.0,,,,,currency_2,,
21391,,2.0,,,,,0.8234699999999999,,,,,1.0,,,,,currency_2currency_2,,,
21393,,,1.0,,,,,1000.0,,,,,1.0,,,,,currency_1currency_1,,
21395,1.0,1.0,,,,135.89,1.0,,,,1.0,1.0,,,,currency_1,currency_2,,,
21405,,3.0,1.0,,,,17.0,50000.0,,,,2.0,1.0,,,,currency_2currency_3currency_2,currency_1,,
21409,,1.0,,,,,3.7896589999999994,,,,,1.0,,,,,currency_2,,,
21413,1.0,1.0,,,,500.0,0.12337100000000001,,,,1.0,1.0,,,,currency_1,currency_2,,,
21433,,1.0,,,,,15000.0,,,,,1.0,,,,,currency_1,,,
